date,code,name,change_percent,amount,activity,rank,turnover_rate,net_inflow,source
2026-06-26,new_kfq,开发区,-0.7088,3496258800.0,12.2449,3,,,sina_membership+tencent_equal_weight
2026-06-26,new_ljhy,酿酒行业,-2.7496,15318516300.0,53.0612,33,,,sina_membership+tencent_equal_weight
2026-06-26,new_mtc,摩托车,-2.2976,3913464600.0,14.2857,28,,,sina_membership+tencent_equal_weight
2026-06-26,new_mthy,煤炭行业,-2.9323,17362325600.0,59.1837,35,,,sina_membership+tencent_equal_weight
2026-06-26,new_nlmy,农林牧渔,-1.4353,12580933200.0,46.9388,7,,,sina_membership+tencent_equal_weight
2026-06-26,new_nyhf,农药化肥,-2.2935,17049921400.0,57.1429,26,,,sina_membership+tencent_equal_weight
2026-06-26,new_qczz,汽车制造,-3.1518,44550764400.0,81.6327,39,,,sina_membership+tencent_equal_weight
2026-06-26,new_qtxy,其它行业,-1.513,16370333400.0,55.102,8,,,sina_membership+tencent_equal_weight
2026-06-26,new_slzp,塑料制品,-3.1412,12385543800.0,44.898,38,,,sina_membership+tencent_equal_weight
2026-06-26,new_snhy,水泥行业,-2.023,4017163000.0,16.3265,17,,,sina_membership+tencent_equal_weight
2026-06-26,new_sphy,食品行业,-2.1662,14993978200.0,48.9796,21,,,sina_membership+tencent_equal_weight
2026-06-26,new_stock,次新股,-3.8844,31865586200.0,75.5102,48,,,sina_membership+tencent_equal_weight
2026-06-26,new_swzz,生物制药,-3.4588,19121905500.0,65.3061,43,,,sina_membership+tencent_equal_weight
2026-06-26,new_sybh,商业百货,-2.8532,15147870200.0,51.0204,34,,,sina_membership+tencent_equal_weight
2026-06-26,new_syhy,石油行业,-1.3086,6171551600.0,30.6122,6,,,sina_membership+tencent_equal_weight
2026-06-26,new_tchy,陶瓷行业,-2.4072,1672531500.0,6.1224,31,,,sina_membership+tencent_equal_weight
2026-06-26,new_wzwm,物资外贸,-2.2888,6146688300.0,28.5714,25,,,sina_membership+tencent_equal_weight
2026-06-26,new_ylqx,医疗器械,-3.3374,6721351500.0,32.6531,41,,,sina_membership+tencent_equal_weight
2026-06-26,new_yqyb,仪器仪表,-2.1245,48412412200.0,89.7959,19,,,sina_membership+tencent_equal_weight
2026-06-26,new_ysbz,印刷包装,-3.463,6795021600.0,34.6939,44,,,sina_membership+tencent_equal_weight
2026-06-26,new_ysjs,有色金属,-3.8089,140223876200.0,95.9184,47,,,sina_membership+tencent_equal_weight
2026-06-26,new_zhhy,综合行业,-1.5206,3230753200.0,10.2041,9,,,sina_membership+tencent_equal_weight
2026-06-26,new_zzhy,造纸行业,-2.1915,5476921000.0,22.449,23,,,sina_membership+tencent_equal_weight
2026-06-29,new_blhy,玻璃行业,-0.6833,40205860400.0,81.6327,36,,,sina_membership+tencent_equal_weight
2026-06-29,new_cbzz,船舶制造,-0.3351,4467238800.0,22.449,27,,,sina_membership+tencent_equal_weight
2026-06-29,new_cmyl,传媒娱乐,0.4008,7181254900.0,34.6939,16,,,sina_membership+tencent_equal_weight
2026-06-29,new_dlhy,电力行业,0.3937,37497737700.0,79.5918,17,,,sina_membership+tencent_equal_weight
2026-06-29,new_dqhy,电器行业,-0.497,44202131300.0,83.6735,30,,,sina_membership+tencent_equal_weight
2026-06-29,new_dzqj,电子器件,-1.219,333490808000.0,100.0,44,,,sina_membership+tencent_equal_weight
2026-06-29,new_dzxx,电子信息,-0.9198,130601975300.0,95.9184,41,,,sina_membership+tencent_equal_weight
2026-06-29,new_fdc,房地产,-0.6773,23006637500.0,69.3878,35,,,sina_membership+tencent_equal_weight
2026-06-29,new_fdsb,发电设备,-0.6129,37398190000.0,77.551,34,,,sina_membership+tencent_equal_weight
2026-06-29,new_fjzz,飞机制造,-0.7655,16832273200.0,57.1429,39,,,sina_membership+tencent_equal_weight
2026-06-29,new_fzhy,纺织行业,-0.1669,4890738200.0,24.4898,24,,,sina_membership+tencent_equal_weight
2026-06-29,new_fzjx,纺织机械,-0.9024,874162400.0,2.0408,40,,,sina_membership+tencent_equal_weight
2026-06-29,new_fzxl,服装鞋类,0.4875,10057836200.0,40.8163,14,,,sina_membership+tencent_equal_weight
2026-06-29,new_glql,公路桥梁,0.524,1022242200.0,4.0816,13,,,sina_membership+tencent_equal_weight
2026-06-29,new_gsgq,供水供气,-0.9605,2830460300.0,8.1633,42,,,sina_membership+tencent_equal_weight
2026-06-29,new_gthy,钢铁行业,0.6165,13107742700.0,44.898,10,,,sina_membership+tencent_equal_weight
2026-06-29,new_hbhy,环保行业,0.0997,6004189200.0,30.6122,19,,,sina_membership+tencent_equal_weight
2026-06-29,new_hghy,化工行业,-0.3299,74536915100.0,93.8776,26,,,sina_membership+tencent_equal_weight
2026-06-29,new_hqhy,化纤行业,-1.4005,20558413600.0,67.3469,48,,,sina_membership+tencent_equal_weight
2026-06-29,new_jdhy,家电行业,1.2659,25415033800.0,71.4286,4,,,sina_membership+tencent_equal_weight
2026-06-29,new_jdly,酒店旅游,-0.0199,8824935900.0,36.7347,21,,,sina_membership+tencent_equal_weight
2026-06-29,new_jjhy,家具行业,0.7037,4350328400.0,20.4082,8,,,sina_membership+tencent_equal_weight
2026-06-29,new_jrhy,金融行业,0.641,60567459800.0,91.8367,9,,,sina_membership+tencent_equal_weight
2026-06-29,new_jtys,交通运输,-0.536,20294041800.0,65.3061,31,,,sina_membership+tencent_equal_weight
2026-06-29,new_jxhy,机械行业,0.2871,44712499500.0,85.7143,18,,,sina_membership+tencent_equal_weight
2026-06-29,new_jzjc,建筑建材,-0.7033,18177622300.0,61.2245,37,,,sina_membership+tencent_equal_weight
2026-06-29,new_kfq,开发区,-0.1558,3132247700.0,12.2449,23,,,sina_membership+tencent_equal_weight
2026-06-29,new_ljhy,酿酒行业,1.2528,19605833200.0,63.2653,5,,,sina_membership+tencent_equal_weight
2026-06-29,new_mtc,摩托车,-1.7373,3430824600.0,14.2857,49,,,sina_membership+tencent_equal_weight
2026-06-29,new_mthy,煤炭行业,0.9418,16398162600.0,55.102,7,,,sina_membership+tencent_equal_weight
2026-06-29,new_nlmy,农林牧渔,1.4563,13943319100.0,48.9796,3,,,sina_membership+tencent_equal_weight
2026-06-29,new_nyhf,农药化肥,-0.4355,15646950300.0,53.0612,28,,,sina_membership+tencent_equal_weight
2026-06-29,new_qczz,汽车制造,-0.5878,45150399300.0,87.7551,33,,,sina_membership+tencent_equal_weight
2026-06-29,new_qtxy,其它行业,-0.4606,13328839100.0,46.9388,29,,,sina_membership+tencent_equal_weight
2026-06-29,new_slzp,塑料制品,-1.3019,11888013500.0,42.8571,47,,,sina_membership+tencent_equal_weight
2026-06-29,new_snhy,水泥行业,0.031,3766093100.0,16.3265,20,,,sina_membership+tencent_equal_weight
2026-06-29,new_sphy,食品行业,0.5702,17199004400.0,59.1837,11,,,sina_membership+tencent_equal_weight
2026-06-29,new_stock,次新股,-0.3136,32713808300.0,75.5102,25,,,sina_membership+tencent_equal_weight
2026-06-29,new_swzz,生物制药,4.2369,31653936900.0,73.4694,1,,,sina_membership+tencent_equal_weight
2026-06-29,new_sybh,商业百货,1.153,14429952700.0,51.0204,6,,,sina_membership+tencent_equal_weight
2026-06-29,new_syhy,石油行业,-0.7086,5660160700.0,28.5714,38,,,sina_membership+tencent_equal_weight
2026-06-29,new_tchy,陶瓷行业,-0.5375,2492215500.0,6.1224,32,,,sina_membership+tencent_equal_weight
2026-06-29,new_wzwm,物资外贸,-0.9634,3895328400.0,18.3673,43,,,sina_membership+tencent_equal_weight
2026-06-29,new_ylqx,医疗器械,3.9366,9286304900.0,38.7755,2,,,sina_membership+tencent_equal_weight
2026-06-29,new_yqyb,仪器仪表,-1.2238,52321942400.0,89.7959,45,,,sina_membership+tencent_equal_weight
2026-06-29,new_ysbz,印刷包装,-1.2818,6090028600.0,32.6531,46,,,sina_membership+tencent_equal_weight
2026-06-29,new_ysjs,有色金属,0.4721,130613924600.0,97.9592,15,,,sina_membership+tencent_equal_weight
2026-06-29,new_zhhy,综合行业,-0.0258,3072563000.0,10.2041,22,,,sina_membership+tencent_equal_weight
2026-06-29,new_zzhy,造纸行业,0.5644,4966305600.0,26.5306,12,,,sina_membership+tencent_equal_weight
2026-06-30,new_blhy,玻璃行业,3.1067,37827438200.0,81.6327,3,,,sina_membership+tencent_equal_weight
2026-06-30,new_cbzz,船舶制造,0.5163,4063298100.0,22.449,19,,,sina_membership+tencent_equal_weight
2026-06-30,new_cmyl,传媒娱乐,0.0567,6723870000.0,36.7347,26,,,sina_membership+tencent_equal_weight
2026-06-30,new_dlhy,电力行业,-0.659,32702072700.0,77.551,36,,,sina_membership+tencent_equal_weight
2026-06-30,new_dqhy,电器行业,1.6173,40041975100.0,85.7143,8,,,sina_membership+tencent_equal_weight
2026-06-30,new_dzqj,电子器件,3.9843,302773622600.0,100.0,1,,,sina_membership+tencent_equal_weight
2026-06-30,new_dzxx,电子信息,2.6472,128576199100.0,97.9592,5,,,sina_membership+tencent_equal_weight
2026-06-30,new_fdc,房地产,-0.0995,17716056500.0,67.3469,28,,,sina_membership+tencent_equal_weight
2026-06-30,new_fdsb,发电设备,1.3171,31456400300.0,75.5102,10,,,sina_membership+tencent_equal_weight
2026-06-30,new_fjzz,飞机制造,3.8119,17165985100.0,63.2653,2,,,sina_membership+tencent_equal_weight
2026-06-30,new_fzhy,纺织行业,0.3024,3960225600.0,20.4082,21,,,sina_membership+tencent_equal_weight
2026-06-30,new_fzjx,纺织机械,1.2796,834571100.0,2.0408,11,,,sina_membership+tencent_equal_weight
2026-06-30,new_fzxl,服装鞋类,-0.112,7570812100.0,40.8163,29,,,sina_membership+tencent_equal_weight
2026-06-30,new_glql,公路桥梁,-1.593,836929000.0,4.0816,45,,,sina_membership+tencent_equal_weight
2026-06-30,new_gsgq,供水供气,-0.0871,2412635800.0,8.1633,27,,,sina_membership+tencent_equal_weight
2026-06-30,new_gthy,钢铁行业,-0.3696,10667856400.0,44.898,31,,,sina_membership+tencent_equal_weight
2026-06-30,new_hbhy,环保行业,-0.1995,6579237000.0,34.6939,30,,,sina_membership+tencent_equal_weight
2026-06-30,new_hghy,化工行业,0.344,76899396300.0,93.8776,20,,,sina_membership+tencent_equal_weight
2026-06-30,new_hqhy,化纤行业,-2.1364,16407002900.0,59.1837,49,,,sina_membership+tencent_equal_weight
2026-06-30,new_jdhy,家电行业,0.9737,20541582600.0,71.4286,13,,,sina_membership+tencent_equal_weight
2026-06-30,new_jdly,酒店旅游,-0.555,6309648900.0,32.6531,34,,,sina_membership+tencent_equal_weight
2026-06-30,new_jjhy,家具行业,0.8156,4436830200.0,24.4898,15,,,sina_membership+tencent_equal_weight
2026-06-30,new_jrhy,金融行业,-0.9688,55753484000.0,91.8367,40,,,sina_membership+tencent_equal_weight
2026-06-30,new_jtys,交通运输,-0.7736,18253596400.0,69.3878,39,,,sina_membership+tencent_equal_weight
2026-06-30,new_jxhy,机械行业,0.6606,42946726100.0,87.7551,17,,,sina_membership+tencent_equal_weight
2026-06-30,new_jzjc,建筑建材,0.1447,17438055800.0,65.3061,24,,,sina_membership+tencent_equal_weight
2026-06-30,new_kfq,开发区,0.0645,3646026600.0,14.2857,25,,,sina_membership+tencent_equal_weight
2026-06-30,new_ljhy,酿酒行业,-1.1648,13570057300.0,53.0612,42,,,sina_membership+tencent_equal_weight
2026-06-30,new_mtc,摩托车,-0.5866,3046347500.0,10.2041,35,,,sina_membership+tencent_equal_weight
2026-06-30,new_mthy,煤炭行业,-1.8239,16901020600.0,61.2245,47,,,sina_membership+tencent_equal_weight
2026-06-30,new_nlmy,农林牧渔,-1.3478,10425178600.0,42.8571,43,,,sina_membership+tencent_equal_weight
2026-06-30,new_nyhf,农药化肥,-1.5195,15832495300.0,57.1429,44,,,sina_membership+tencent_equal_weight
2026-06-30,new_qczz,汽车制造,1.0699,38787167000.0,83.6735,12,,,sina_membership+tencent_equal_weight
2026-06-30,new_qtxy,其它行业,0.7885,11824409300.0,48.9796,16,,,sina_membership+tencent_equal_weight
2026-06-30,new_slzp,塑料制品,2.1123,11077512100.0,46.9388,6,,,sina_membership+tencent_equal_weight
2026-06-30,new_snhy,水泥行业,-0.4931,3559541800.0,12.2449,33,,,sina_membership+tencent_equal_weight
2026-06-30,new_sphy,食品行业,-0.6596,14305914700.0,55.102,37,,,sina_membership+tencent_equal_weight
2026-06-30,new_stock,次新股,1.4616,34570081700.0,79.5918,9,,,sina_membership+tencent_equal_weight
2026-06-30,new_swzz,生物制药,-1.8111,24277908700.0,73.4694,46,,,sina_membership+tencent_equal_weight
2026-06-30,new_sybh,商业百货,-0.7025,12765703500.0,51.0204,38,,,sina_membership+tencent_equal_weight
2026-06-30,new_syhy,石油行业,-0.3911,5285587500.0,28.5714,32,,,sina_membership+tencent_equal_weight
2026-06-30,new_tchy,陶瓷行业,1.8432,1708142500.0,6.1224,7,,,sina_membership+tencent_equal_weight
2026-06-30,new_wzwm,物资外贸,-0.9832,3768986100.0,18.3673,41,,,sina_membership+tencent_equal_weight
2026-06-30,new_ylqx,医疗器械,-2.0292,7278235800.0,38.7755,48,,,sina_membership+tencent_equal_weight
2026-06-30,new_yqyb,仪器仪表,3.0633,53275823600.0,89.7959,4,,,sina_membership+tencent_equal_weight
2026-06-30,new_ysbz,印刷包装,0.5244,5494925700.0,30.6122,18,,,sina_membership+tencent_equal_weight
2026-06-30,new_ysjs,有色金属,0.1872,114034703300.0,95.9184,22,,,sina_membership+tencent_equal_weight
2026-06-30,new_zhhy,综合行业,0.9025,3692116600.0,16.3265,14,,,sina_membership+tencent_equal_weight
2026-06-30,new_zzhy,造纸行业,0.1537,4605563100.0,26.5306,23,,,sina_membership+tencent_equal_weight
2026-07-01,new_blhy,玻璃行业,-1.7071,35077689100.0,75.5102,49,,,sina_membership+tencent_equal_weight
2026-07-01,new_cbzz,船舶制造,2.9501,6303943500.0,28.5714,12,,,sina_membership+tencent_equal_weight
2026-07-01,new_cmyl,传媒娱乐,2.0554,8264959500.0,34.6939,32,,,sina_membership+tencent_equal_weight
2026-07-01,new_dlhy,电力行业,2.7119,38178760900.0,79.5918,21,,,sina_membership+tencent_equal_weight
2026-07-01,new_dqhy,电器行业,0.028,53086559800.0,89.7959,48,,,sina_membership+tencent_equal_weight
2026-07-01,new_dzqj,电子器件,0.1442,320508023300.0,100.0,47,,,sina_membership+tencent_equal_weight
2026-07-01,new_dzxx,电子信息,1.641,155674215100.0,97.9592,39,,,sina_membership+tencent_equal_weight
2026-07-01,new_fdc,房地产,2.8417,25815048300.0,69.3878,15,,,sina_membership+tencent_equal_weight
2026-07-01,new_fdsb,发电设备,0.2501,42060457100.0,83.6735,46,,,sina_membership+tencent_equal_weight
2026-07-01,new_fjzz,飞机制造,1.6782,16864431300.0,59.1837,38,,,sina_membership+tencent_equal_weight
2026-07-01,new_fzhy,纺织行业,2.1132,4634919500.0,20.4082,30,,,sina_membership+tencent_equal_weight
2026-07-01,new_fzjx,纺织机械,2.7234,1021382900.0,4.0816,20,,,sina_membership+tencent_equal_weight
2026-07-01,new_fzxl,服装鞋类,2.7277,9958309100.0,40.8163,19,,,sina_membership+tencent_equal_weight
2026-07-01,new_glql,公路桥梁,1.7341,992160100.0,2.0408,36,,,sina_membership+tencent_equal_weight
2026-07-01,new_gsgq,供水供气,2.8171,2973617400.0,8.1633,16,,,sina_membership+tencent_equal_weight
2026-07-01,new_gthy,钢铁行业,3.2793,14110498500.0,46.9388,5,,,sina_membership+tencent_equal_weight
2026-07-01,new_hbhy,环保行业,2.7656,7295923600.0,32.6531,18,,,sina_membership+tencent_equal_weight
2026-07-01,new_hghy,化工行业,3.1304,84180353000.0,93.8776,8,,,sina_membership+tencent_equal_weight
2026-07-01,new_hqhy,化纤行业,3.0045,16992436400.0,61.2245,10,,,sina_membership+tencent_equal_weight
2026-07-01,new_jdhy,家电行业,2.0433,29326481200.0,71.4286,34,,,sina_membership+tencent_equal_weight
2026-07-01,new_jdly,酒店旅游,2.5031,8374898800.0,38.7755,25,,,sina_membership+tencent_equal_weight
2026-07-01,new_jjhy,家具行业,2.2198,5530323600.0,26.5306,27,,,sina_membership+tencent_equal_weight
2026-07-01,new_jrhy,金融行业,3.3209,79091464200.0,91.8367,4,,,sina_membership+tencent_equal_weight
2026-07-01,new_jtys,交通运输,2.1521,20486241100.0,67.3469,29,,,sina_membership+tencent_equal_weight
2026-07-01,new_jxhy,机械行业,1.1437,45333853000.0,85.7143,43,,,sina_membership+tencent_equal_weight
2026-07-01,new_jzjc,建筑建材,2.1772,17194431700.0,63.2653,28,,,sina_membership+tencent_equal_weight
2026-07-01,new_kfq,开发区,2.678,4031682000.0,14.2857,22,,,sina_membership+tencent_equal_weight
2026-07-01,new_ljhy,酿酒行业,2.4805,14760898400.0,48.9796,26,,,sina_membership+tencent_equal_weight
2026-07-01,new_mtc,摩托车,1.5896,3040977300.0,10.2041,40,,,sina_membership+tencent_equal_weight
2026-07-01,new_mthy,煤炭行业,3.2247,15824082000.0,55.102,7,,,sina_membership+tencent_equal_weight
2026-07-01,new_nlmy,农林牧渔,4.6512,16794405900.0,57.1429,1,,,sina_membership+tencent_equal_weight
2026-07-01,new_nyhf,农药化肥,2.7734,17467914600.0,65.3061,17,,,sina_membership+tencent_equal_weight
2026-07-01,new_qczz,汽车制造,2.0629,42039875000.0,81.6327,31,,,sina_membership+tencent_equal_weight
2026-07-01,new_qtxy,其它行业,1.444,13105126200.0,42.8571,42,,,sina_membership+tencent_equal_weight
2026-07-01,new_slzp,塑料制品,1.5,13425264100.0,44.898,41,,,sina_membership+tencent_equal_weight
2026-07-01,new_snhy,水泥行业,1.9444,4226045300.0,18.3673,35,,,sina_membership+tencent_equal_weight
2026-07-01,new_sphy,食品行业,3.0808,15727960500.0,53.0612,9,,,sina_membership+tencent_equal_weight
2026-07-01,new_stock,次新股,0.8087,36205455800.0,77.551,44,,,sina_membership+tencent_equal_weight
2026-07-01,new_swzz,生物制药,3.6442,31365177600.0,73.4694,3,,,sina_membership+tencent_equal_weight
2026-07-01,new_sybh,商业百货,2.9964,15442463300.0,51.0204,11,,,sina_membership+tencent_equal_weight
2026-07-01,new_syhy,石油行业,2.6311,5162387200.0,22.449,23,,,sina_membership+tencent_equal_weight
2026-07-01,new_tchy,陶瓷行业,3.2574,2169477300.0,6.1224,6,,,sina_membership+tencent_equal_weight
2026-07-01,new_wzwm,物资外贸,2.0512,4205176300.0,16.3265,33,,,sina_membership+tencent_equal_weight
2026-07-01,new_ylqx,医疗器械,4.0553,8324857300.0,36.7347,2,,,sina_membership+tencent_equal_weight
2026-07-01,new_yqyb,仪器仪表,1.7201,50644220400.0,87.7551,37,,,sina_membership+tencent_equal_weight
2026-07-01,new_ysbz,印刷包装,2.8552,6652743700.0,30.6122,14,,,sina_membership+tencent_equal_weight
2026-07-01,new_ysjs,有色金属,0.7443,120571020300.0,95.9184,45,,,sina_membership+tencent_equal_weight
2026-07-01,new_zhhy,综合行业,2.8559,3509250900.0,12.2449,13,,,sina_membership+tencent_equal_weight
2026-07-01,new_zzhy,造纸行业,2.5804,5198208700.0,24.4898,24,,,sina_membership+tencent_equal_weight
2026-07-02,new_blhy,玻璃行业,-3.4192,28404112900.0,73.4694,48,,,sina_membership+tencent_equal_weight
2026-07-02,new_cbzz,船舶制造,-1.6505,5222507700.0,24.4898,42,,,sina_membership+tencent_equal_weight
2026-07-02,new_cmyl,传媒娱乐,0.2771,10012597900.0,36.7347,22,,,sina_membership+tencent_equal_weight
2026-07-02,new_dlhy,电力行业,-1.7232,43625641400.0,85.7143,43,,,sina_membership+tencent_equal_weight
2026-07-02,new_dqhy,电器行业,-0.9874,38598722300.0,81.6327,38,,,sina_membership+tencent_equal_weight
2026-07-02,new_dzqj,电子器件,-3.4491,294477391600.0,100.0,49,,,sina_membership+tencent_equal_weight
2026-07-02,new_dzxx,电子信息,-1.8886,122517992200.0,95.9184,44,,,sina_membership+tencent_equal_weight
2026-07-02,new_fdc,房地产,-0.344,23376469600.0,69.3878,31,,,sina_membership+tencent_equal_weight
2026-07-02,new_fdsb,发电设备,-0.9445,35306546300.0,79.5918,36,,,sina_membership+tencent_equal_weight
2026-07-02,new_fjzz,飞机制造,-2.3427,14612595100.0,46.9388,47,,,sina_membership+tencent_equal_weight
2026-07-02,new_fzhy,纺织行业,2.1085,5445223800.0,28.5714,1,,,sina_membership+tencent_equal_weight
2026-07-02,new_fzjx,纺织机械,0.5849,1521399600.0,4.0816,12,,,sina_membership+tencent_equal_weight
2026-07-02,new_fzxl,服装鞋类,1.3989,11327593100.0,38.7755,3,,,sina_membership+tencent_equal_weight
2026-07-02,new_glql,公路桥梁,1.1104,1074593700.0,2.0408,5,,,sina_membership+tencent_equal_weight
2026-07-02,new_gsgq,供水供气,-0.2145,2613149700.0,8.1633,28,,,sina_membership+tencent_equal_weight
2026-07-02,new_gthy,钢铁行业,0.8232,14884520400.0,53.0612,10,,,sina_membership+tencent_equal_weight
2026-07-02,new_hbhy,环保行业,-0.6186,6267396900.0,30.6122,34,,,sina_membership+tencent_equal_weight
2026-07-02,new_hghy,化工行业,-0.2996,95843220900.0,93.8776,30,,,sina_membership+tencent_equal_weight
2026-07-02,new_hqhy,化纤行业,0.1193,14645130100.0,48.9796,25,,,sina_membership+tencent_equal_weight
2026-07-02,new_jdhy,家电行业,0.1076,29100528300.0,75.5102,26,,,sina_membership+tencent_equal_weight
2026-07-02,new_jdly,酒店旅游,0.2696,7695065100.0,34.6939,23,,,sina_membership+tencent_equal_weight
2026-07-02,new_jjhy,家具行业,0.6171,4306306900.0,20.4082,11,,,sina_membership+tencent_equal_weight
2026-07-02,new_jrhy,金融行业,-0.984,64198914200.0,91.8367,37,,,sina_membership+tencent_equal_weight
2026-07-02,new_jtys,交通运输,0.5003,19738836600.0,63.2653,15,,,sina_membership+tencent_equal_weight
2026-07-02,new_jxhy,机械行业,0.3771,48830608100.0,89.7959,18,,,sina_membership+tencent_equal_weight
2026-07-02,new_jzjc,建筑建材,0.8656,21346393900.0,65.3061,7,,,sina_membership+tencent_equal_weight
2026-07-02,new_kfq,开发区,-0.5138,3011928900.0,12.2449,33,,,sina_membership+tencent_equal_weight
2026-07-02,new_ljhy,酿酒行业,-0.0928,14995022300.0,55.102,27,,,sina_membership+tencent_equal_weight
2026-07-02,new_mtc,摩托车,-1.5174,2758552800.0,10.2041,40,,,sina_membership+tencent_equal_weight
2026-07-02,new_mthy,煤炭行业,0.1655,23073151300.0,67.3469,24,,,sina_membership+tencent_equal_weight
2026-07-02,new_nlmy,农林牧渔,0.8482,15553318700.0,57.1429,8,,,sina_membership+tencent_equal_weight
2026-07-02,new_nyhf,农药化肥,0.889,16885919100.0,61.2245,6,,,sina_membership+tencent_equal_weight
2026-07-02,new_qczz,汽车制造,0.4035,47316373900.0,87.7551,16,,,sina_membership+tencent_equal_weight
2026-07-02,new_qtxy,其它行业,-0.2545,13955491900.0,44.898,29,,,sina_membership+tencent_equal_weight
2026-07-02,new_slzp,塑料制品,-1.6028,11912857800.0,42.8571,41,,,sina_membership+tencent_equal_weight
2026-07-02,new_snhy,水泥行业,0.351,3862502800.0,18.3673,19,,,sina_membership+tencent_equal_weight
2026-07-02,new_sphy,食品行业,0.3803,14781866300.0,51.0204,17,,,sina_membership+tencent_equal_weight
2026-07-02,new_stock,次新股,-2.2136,27825746400.0,71.4286,46,,,sina_membership+tencent_equal_weight
2026-07-02,new_swzz,生物制药,1.6113,29623941100.0,77.551,2,,,sina_membership+tencent_equal_weight
2026-07-02,new_sybh,商业百货,0.2842,15974381300.0,59.1837,21,,,sina_membership+tencent_equal_weight
2026-07-02,new_syhy,石油行业,0.3235,5289674700.0,26.5306,20,,,sina_membership+tencent_equal_weight
2026-07-02,new_tchy,陶瓷行业,0.8397,2296817600.0,6.1224,9,,,sina_membership+tencent_equal_weight
2026-07-02,new_wzwm,物资外贸,-0.8574,3549561900.0,16.3265,35,,,sina_membership+tencent_equal_weight
2026-07-02,new_ylqx,医疗器械,-0.4758,6929524800.0,32.6531,32,,,sina_membership+tencent_equal_weight
2026-07-02,new_yqyb,仪器仪表,-1.8994,43043526100.0,83.6735,45,,,sina_membership+tencent_equal_weight
2026-07-02,new_ysbz,印刷包装,0.5113,11362598000.0,40.8163,14,,,sina_membership+tencent_equal_weight
2026-07-02,new_ysjs,有色金属,-1.0515,131607313100.0,97.9592,39,,,sina_membership+tencent_equal_weight
2026-07-02,new_zhhy,综合行业,0.5679,3049431300.0,14.2857,13,,,sina_membership+tencent_equal_weight
2026-07-02,new_zzhy,造纸行业,1.1298,4846270200.0,22.449,4,,,sina_membership+tencent_equal_weight
2026-07-03,new_blhy,玻璃行业,0.1012,31097878500.0,77.551,43,,,sina_membership+tencent_equal_weight
2026-07-03,new_cbzz,船舶制造,4.3968,8614537900.0,38.7755,1,,,sina_membership+tencent_equal_weight
2026-07-03,new_cmyl,传媒娱乐,0.5783,7901722700.0,36.7347,33,,,sina_membership+tencent_equal_weight
2026-07-03,new_dlhy,电力行业,0.4596,34976284900.0,81.6327,38,,,sina_membership+tencent_equal_weight
2026-07-03,new_dqhy,电器行业,1.9571,34704853900.0,79.5918,9,,,sina_membership+tencent_equal_weight
2026-07-03,new_dzqj,电子器件,-0.5027,262931836100.0,100.0,48,,,sina_membership+tencent_equal_weight
2026-07-03,new_dzxx,电子信息,0.621,119127992100.0,95.9184,32,,,sina_membership+tencent_equal_weight
2026-07-03,new_fdc,房地产,1.126,25107216100.0,71.4286,22,,,sina_membership+tencent_equal_weight
2026-07-03,new_fdsb,发电设备,2.5095,36463470000.0,83.6735,5,,,sina_membership+tencent_equal_weight
2026-07-03,new_fjzz,飞机制造,4.0073,18096836100.0,61.2245,2,,,sina_membership+tencent_equal_weight
2026-07-03,new_fzhy,纺织行业,0.5614,4770754600.0,24.4898,34,,,sina_membership+tencent_equal_weight
2026-07-03,new_fzjx,纺织机械,1.72,1725061800.0,4.0816,13,,,sina_membership+tencent_equal_weight
2026-07-03,new_fzxl,服装鞋类,1.9729,10574679200.0,42.8571,8,,,sina_membership+tencent_equal_weight
2026-07-03,new_glql,公路桥梁,1.0662,911907500.0,2.0408,23,,,sina_membership+tencent_equal_weight
2026-07-03,new_gsgq,供水供气,1.6444,2559690100.0,10.2041,15,,,sina_membership+tencent_equal_weight
2026-07-03,new_gthy,钢铁行业,0.4769,12115794400.0,46.9388,35,,,sina_membership+tencent_equal_weight
2026-07-03,new_hbhy,环保行业,0.6499,6552044400.0,32.6531,31,,,sina_membership+tencent_equal_weight
2026-07-03,new_hghy,化工行业,-0.9139,81634443700.0,93.8776,49,,,sina_membership+tencent_equal_weight
2026-07-03,new_hqhy,化纤行业,-0.1787,14630386200.0,57.1429,47,,,sina_membership+tencent_equal_weight
2026-07-03,new_jdhy,家电行业,1.4788,22454975800.0,69.3878,17,,,sina_membership+tencent_equal_weight
2026-07-03,new_jdly,酒店旅游,0.995,6070402000.0,30.6122,25,,,sina_membership+tencent_equal_weight
2026-07-03,new_jjhy,家具行业,-0.1685,3815764600.0,20.4082,46,,,sina_membership+tencent_equal_weight
2026-07-03,new_jrhy,金融行业,0.3537,51357204600.0,87.7551,40,,,sina_membership+tencent_equal_weight
2026-07-03,new_jtys,交通运输,1.1527,20492712100.0,67.3469,20,,,sina_membership+tencent_equal_weight
2026-07-03,new_jxhy,机械行业,2.9256,56400008900.0,89.7959,4,,,sina_membership+tencent_equal_weight
2026-07-03,new_jzjc,建筑建材,0.8396,18129851500.0,63.2653,29,,,sina_membership+tencent_equal_weight
2026-07-03,new_kfq,开发区,0.4638,2361026300.0,6.1224,36,,,sina_membership+tencent_equal_weight
2026-07-03,new_ljhy,酿酒行业,0.9362,12050890300.0,44.898,28,,,sina_membership+tencent_equal_weight
