date,symbol,name,open,high,low,close,change_percent,volume,amount,source
2026-04-09,899050,北证50,1292.93,1306.9,1282.99,1286.3,-1.62,631779429.0,13422000000.0,csindex
2026-04-10,000001,上证指数,3985.46,4011.02,3979.81,3986.22,0.51,54641554100.0,955664000000.0,csindex
2026-04-10,000300,沪深300,4594.95,4655.1,4590.11,4636.57,1.54,20867860500.0,625718000000.0,csindex
2026-04-10,000688,科创50,1363.58,1382.94,1362.4,1364.49,1.53,847165900.0,75599000000.0,csindex
2026-04-10,000852,中证1000,7981.62,8059.76,7981.62,7998.23,0.97,26241528500.0,494992000000.0,csindex
2026-04-10,399001,深证成指,14098.02,14382.61,14095.88,14309.47,2.2377,668726169.0,1367204589000.0,tencent
2026-04-10,399006,创业板指,3355.07,3470.72,3354.77,3448.79,3.7761,205391067.0,647882946500.0,tencent
2026-04-10,899050,北证50,1295.86,1318.18,1294.95,1307.67,1.66,656023522.0,14901000000.0,csindex
2026-04-13,000001,上证指数,3971.2,3991.26,3966.2,3988.56,0.06,54578176800.0,919436000000.0,csindex
2026-04-13,000300,沪深300,4615.13,4653.4,4615.13,4646.15,0.21,19671227700.0,556621000000.0,csindex
2026-04-13,000688,科创50,1358.46,1396.0,1358.46,1375.29,0.79,901889400.0,79738000000.0,csindex
2026-04-13,000852,中证1000,7947.22,8040.03,7947.22,8025.57,0.34,24984977300.0,452432000000.0,csindex
2026-04-13,399001,深证成指,14233.11,14440.26,14233.11,14407.86,0.6876,623636577.0,1230931861400.0,tencent
2026-04-13,399006,创业板指,3434.32,3492.48,3434.32,3476.44,0.8017,180013140.0,564917428100.0,tencent
2026-04-13,899050,北证50,1296.33,1310.58,1296.33,1308.25,0.04,551138295.0,12891999999.999998,csindex
2026-04-14,000001,上证指数,4006.73,4026.63,3992.41,4026.63,0.95,57025900300.0,998435000000.0,csindex
2026-04-14,000300,沪深300,4676.12,4701.28,4654.85,4701.28,1.19,20470033200.0,605718000000.0,csindex
2026-04-14,000688,科创50,1398.4,1409.85,1387.42,1405.07,2.17,930265900.0,91340000000.0,csindex
2026-04-14,000852,中证1000,8088.05,8144.76,8059.38,8144.76,1.49,26630582500.0,509464999999.99994,csindex
2026-04-14,399001,深证成指,14514.69,14640.77,14463.93,14639.95,1.6109,683376964.0,1385288551800.0,tencent
2026-04-14,399006,创业板指,3507.11,3560.3,3493.37,3558.53,2.3613,200966062.0,655853282900.0,tencent
2026-04-14,899050,北证50,1314.93,1324.25,1306.62,1323.5,1.17,554560744.0,13247999999.999998,csindex
2026-04-15,000001,上证指数,4039.47,4050.62,4020.9,4027.21,0.01,56945858900.0,1028852000000.0,csindex
2026-04-15,000300,沪深300,4726.64,4731.27,4672.56,4685.25,-0.34,20168850000.0,604551000000.0,csindex
2026-04-15,000688,科创50,1415.39,1433.35,1399.75,1406.32,0.09,954766300.0,96268000000.0,csindex
2026-04-15,000852,中证1000,8186.07,8193.3,8083.27,8106.16,-0.47,27384184600.0,520849000000.0,csindex
2026-04-15,399001,深证成指,14736.01,14738.53,14440.21,14498.45,-0.9665,697369584.0,1386392925700.0,tencent
2026-04-15,399006,创业板指,3596.08,3599.98,3491.45,3514.96,-1.2244,203159933.0,646515424000.0,tencent
2026-04-15,899050,北证50,1332.16,1346.27,1319.05,1323.08,-0.03,613715775.0,14419000000.0,csindex
2026-04-16,000001,上证指数,4030.14,4057.83,4028.91,4055.55,0.7,54587696700.0,976565000000.0,csindex
2026-04-16,000300,沪深300,4694.43,4739.22,4689.41,4736.61,1.1,19205760000.0,567611000000.0,csindex
2026-04-16,000688,科创50,1406.32,1424.17,1402.2,1422.23,1.13,1000577100.0,86333000000.0,csindex
2026-04-16,000852,中证1000,8120.36,8239.01,8100.49,8232.98,1.56,27958443300.0,504935000000.00006,csindex
2026-04-16,399001,深证成指,14546.35,14807.16,14522.86,14796.33,2.0546,686456018.0,1365124844199.9998,tencent
2026-04-16,399006,创业板指,3531.26,3629.42,3518.36,3626.27,3.1668,212193010.0,662253182500.0,tencent
2026-04-16,899050,北证50,1333.11,1341.39,1318.56,1340.82,1.34,618725042.0,13458000000.000002,csindex
2026-04-17,000001,上证指数,4043.38,4058.6,4038.43,4051.43,-0.1,54879140600.0,1013520999999.9999,csindex
2026-04-17,000300,沪深300,4729.0,4738.32,4714.47,4728.67,-0.17,18291533600.0,587623000000.0,csindex
2026-04-17,000688,科创50,1414.87,1433.8,1413.58,1423.35,0.08,963505300.0,88252000000.0,csindex
2026-04-17,000852,中证1000,8225.73,8333.22,8223.71,8307.44,0.9,28510344300.0,530441000000.0,csindex
2026-04-17,399001,深证成指,14806.28,14916.39,14787.87,14885.42,0.6021,695914499.0,1412063032900.0,tencent
2026-04-17,399006,创业板指,3643.15,3685.1,3620.33,3678.29,1.4345,213647879.0,684281808800.0,tencent
2026-04-17,899050,北证50,1341.72,1419.53,1340.06,1404.8,4.77,1182441815.0,27522000000.000004,csindex
2026-04-20,000001,上证指数,4053.37,4083.19,4051.69,4082.13,0.76,58984137900.0,1084578000000.0001,csindex
2026-04-20,000300,沪深300,4727.17,4763.04,4720.69,4757.44,0.61,22163349400.0,626568000000.0,csindex
2026-04-20,000688,科创50,1426.89,1451.39,1426.03,1450.52,1.91,1127584600.0,88429000000.0,csindex
2026-04-20,000852,中证1000,8308.06,8374.81,8308.06,8357.81,0.61,29202960400.0,559665000000.0,csindex
2026-04-20,399001,深证成指,14870.9,15006.92,14845.97,14966.75,0.5464,723332086.0,1494192078000.0,tencent
2026-04-20,399006,创业板指,3657.35,3696.26,3642.81,3677.58,-0.0193,215598844.0,698484540800.0,tencent
2026-04-20,899050,北证50,1406.21,1448.76,1400.91,1420.5,1.12,1138299679.0,27920000000.0,csindex
2026-04-21,000001,上证指数,4075.85,4086.64,4062.13,4085.08,0.07,57668945000.0,1033349000000.0,csindex
2026-04-21,000300,沪深300,4750.51,4776.83,4722.01,4768.0,0.22,20561405800.0,580408000000.0,csindex
2026-04-21,000688,科创50,1445.2,1445.54,1415.6,1426.68,-1.64,965157000.0,80219000000.0,csindex
2026-04-21,000852,中证1000,8331.59,8358.12,8270.16,8351.16,-0.08,27899621000.0,521902000000.00006,csindex
2026-04-21,399001,深证成指,14920.38,15017.75,14774.08,14982.14,0.1028,701150038.0,1375194588700.0,tencent
2026-04-21,399006,创业板指,3662.26,3695.74,3619.48,3688.94,0.3089,196710069.0,634026122600.0,tencent
2026-04-21,899050,北证50,1409.28,1417.46,1391.44,1398.96,-1.52,760404675.0,18295000000.0,csindex
2026-04-22,000001,上证指数,4074.81,4106.84,4074.68,4106.26,0.52,58246634600.0,1093626000000.0,csindex
2026-04-22,000300,沪深300,4751.28,4801.45,4750.35,4799.63,0.66,20448183000.0,619506000000.0,csindex
2026-04-22,000688,科创50,1420.78,1451.46,1420.24,1451.14,1.71,980596100.0,83401000000.0,csindex
2026-04-22,000852,中证1000,8317.28,8482.15,8317.28,8481.24,1.56,28170553900.0,558390000000.0,csindex
2026-04-22,399001,深证成指,14897.96,15182.82,14897.96,15177.29,1.3026,698955593.0,1466159216500.0,tencent
2026-04-22,399006,创业板指,3660.42,3755.75,3660.09,3752.76,1.73,208325490.0,690964644300.0001,tencent
2026-04-22,899050,北证50,1398.73,1427.82,1397.77,1421.21,1.59,741222342.0,19307000000.0,csindex
2026-04-23,000001,上证指数,4110.79,4114.84,4070.46,4093.25,-0.32,67116609200.0,1234396000000.0,csindex
2026-04-23,000300,沪深300,4816.03,4823.47,4759.86,4786.33,-0.28,23286573600.0,693854000000.0,csindex
2026-04-23,000688,科创50,1466.12,1467.7,1419.01,1432.59,-1.28,1144654000.0,96366000000.0,csindex
2026-04-23,000852,中证1000,8489.0,8500.44,8302.85,8362.74,-1.4,31979149200.0,623697000000.0,csindex
2026-04-23,399001,深证成指,15234.22,15248.43,14934.68,15043.45,-0.8818,761022818.0,1570096212300.0,tencent
2026-04-23,399006,创业板指,3769.02,3785.23,3681.57,3720.25,-0.8663,234554114.0,741796706000.0,tencent
2026-04-23,899050,北证50,1419.78,1421.14,1376.96,1378.03,-3.04,751655127.0,19065000000.0,csindex
2026-04-24,000001,上证指数,4081.03,4092.61,4061.15,4079.9,-0.33,60503179800.0,1143000000000.0,csindex
2026-04-24,000300,沪深300,4771.73,4786.44,4735.61,4769.37,-0.35,19379831400.0,680098000000.0,csindex
2026-04-24,000688,科创50,1443.04,1472.96,1417.21,1453.69,1.47,1141340600.0,112277000000.0,csindex
2026-04-24,000852,中证1000,8318.6,8360.79,8254.43,8304.14,-0.7,29374811800.0,566282000000.0,csindex
2026-04-24,399001,深证成指,14951.74,15033.67,14795.22,14940.3,-0.6857,709729439.0,1498859076699.9998,tencent
2026-04-24,399006,创业板指,3682.5,3699.94,3625.0,3667.79,-1.4101,227960182.0,729481270100.0,tencent
2026-04-24,899050,北证50,1373.94,1390.75,1367.07,1370.22,-0.57,668732221.0,16130000000.000002,csindex
2026-04-27,000001,上证指数,4074.81,4092.83,4071.08,4086.34,0.16,58995086700.0,1136052000000.0,csindex
2026-04-27,000300,沪深300,4776.34,4795.17,4762.64,4770.95,0.03,19279655000.0,648905000000.0,csindex
2026-04-27,000688,科创50,1478.31,1515.28,1466.66,1508.38,3.76,1356053800.0,123535999999.99998,csindex
2026-04-27,000852,中证1000,8292.81,8366.31,8249.94,8338.73,0.42,27706012400.0,544735999999.99994,csindex
2026-04-27,399001,深证成指,14960.02,15054.46,14919.22,14995.75,0.3711,709930001.0,1453399425000.0,tencent
